2024-06-10 13:41:14.536332
[-59.71184568794022, -59.29701007525177, -58.149584068023486, -58.7106205519789, -58.203748334360505, -59.634267871335965, -58.42721077163365, -58.01998621770922, -59.09243245085671, -61.32951324654584]
[-59.188805835063775, -59.322638114980045, -58.52701819942891, -58.42955616957575, -58.69719635959659, -58.85726913717397, -58.284260417426246, -58.18870820582927, -59.125090878544654, -60.49730603457495]
[-59.19042884625141, -58.985041904529794, -57.996274847060725, -58.473047597683234, -58.50939752914641, -59.05928566868086, -58.889485574252944, -57.76735010384002, -58.55111105106451, -59.72562362565121]
[-59.17959993809725, -58.4927529159846, -57.555156013042144, -58.700457862381036, -58.30535334256457, -59.65012718619911, -58.757556774143985, -57.526269015217856, -58.75269471285698, -59.90504633990152]
[-59.193285233805014, -58.56941975375844, -56.904770434473846, -58.41517661569795, -58.16074012434957, -59.85940042593171, -59.00777933940706, -57.6442446435172, -58.59320616103778, -60.01109598247126]
[-59.771542070573375, -58.74088681758553, -57.49211796563175, -58.45999935927165, -57.734606180946436, -59.09720609172444, -58.310553072401504, -57.32986748322425, -58.63401260784215, -60.52742655418257]
[-59.5715783402626, -58.49012617679758, -57.568822830785294, -58.43761156695025, -57.68328697218067, -58.49855302464333, -58.14035092083502, -57.46423235989062, -58.42752308378415, -60.35886716797776]
[-58.568914852560425, -58.451874708042666, -57.55084165290758, -57.98132243310025, -57.93164615647755, -59.481590882947735, -58.463141092123564, -57.827900308231115, -58.896832708904434, -60.115532784237104]
[-58.25932795919741, -58.6712303460972, -57.787291999717525, -57.81638943116379, -57.518233829558255, -59.349400342132654, -58.466430954958106, -57.41151296439651, -58.216832025397416, -60.45734843894688]
[-58.567381911168624, -58.50572223803841, -57.41028087610124, -58.03655758718069, -57.017610247928204, -59.5395814123808, -58.40400532107208, -56.77645951245095, -58.378998567778396, -60.54653638184321]
[-58.690945097075975, -58.62483093291673, -57.546511049541195, -58.09472557009207, -57.705568374007925, -59.03950074755141, -58.40937384309461, -57.16583375370196, -58.802773201227545, -60.0177178902264]
[-58.896228881139635, -58.82594726846592, -57.13034586424789, -57.7037433402293, -57.68038661643192, -59.25488630630876, -58.01582057241319, -56.53871157463329, -58.38260106566108, -59.786403018757355]
[-57.79168093610725, -58.533580675265185, -57.527676899537035, -57.25025335276564, -57.456356896441264, -59.602149533969104, -58.17937068068576, -57.496428433134184, -58.384431297568725, -60.1257765191293]
[-58.49850642211626, -58.15589644891005, -57.074115924859456, -57.90592804125953, -57.35001058736891, -59.617673013324925, -57.626954640007895, -57.2089792131275, -58.727430497325386, -61.06778936997746]
[-59.0189294865485, -57.919560235177244, -57.11615623822303, -58.12426060691634, -57.13545806366483, -59.1472281215935, -57.595291609476796, -56.986603592344736, -58.31327357748312, -60.82696562848364]
[-57.88759713348189, -58.52131362686728, -57.358830937364864, -57.088763096497374, -57.205134441628935, -59.16580237316932, -57.96192797047637, -57.229203022213625, -58.0494822155923, -60.12047671873917]
[-57.96322928439166, -58.079269450902906, -57.35381414911095, -57.77095113365651, -56.97781551607036, -58.60117753466711, -57.69674318436567, -56.838350763503506, -58.20534165718058, -60.378855031294286]
[-57.70696490614053, -57.68474970717115, -57.28133459283129, -57.670282050290375, -56.56176008100462, -59.17086400968796, -58.02032125467399, -56.90779438778346, -58.07811574566136, -60.35273692113405]
[-57.204498422897586, -57.47800560417173, -57.11766330542182, -57.4618091171114, -56.57384856758956, -59.15267032798271, -57.66240360145662, -57.00084558117264, -58.078764493713855, -60.43655653567525]
[-58.09605229715872, -58.20529769860061, -56.67230345996465, -56.82256794490014, -56.94039946462957, -58.96338332428223, -57.651905250934206, -56.79992928904103, -57.504636119999944, -59.77725262950075]
[-58.08038590086258, -57.63940831502887, -56.254561300993004, -57.156779577201846, -56.52708926494574, -59.50007834671889, -57.44336558087887, -56.69419468989204, -58.12519650874446, -60.429955047039634]
[-57.99796896842447, -57.43437989167732, -56.77017467321912, -57.3397838520259, -56.851530485490755, -58.49729642784195, -57.0689759449038, -57.05993129626528, -57.72871172072752, -60.375842762815196]
[-57.86996596102659, -57.00024572430763, -56.66980435815373, -58.01097033359025, -56.80753125502155, -58.51123017956077, -57.24209163508617, -56.68250392340332, -58.406387352296534, -60.20377444160999]
[-57.498073326807116, -57.11843415251917, -56.79628747984094, -57.651243667052725, -56.36731276464318, -59.054655140447395, -57.76211203033598, -56.588591593084764, -57.7274284436214, -60.21507590174733]
[-57.15834929267753, -57.80999582977354, -56.92546086239389, -56.78762800003233, -56.93093081934635, -58.42921492870622, -57.469703402310465, -57.42087248074246, -57.32895701171909, -60.1656583431377]
[-57.897423410673355, -57.088301841540066, -56.6906517495357, -57.835598879504566, -56.752383737988474, -58.21747707727606, -57.05358533725424, -56.344074360352685, -57.75708664177456, -60.01345349518867]
[-57.47671210842765, -56.901858945603905, -56.03430095380974, -57.26535668815665, -56.80227596574426, -58.806881812414275, -57.84192735788421, -57.07181171919804, -57.45116030129418, -59.44955151802083]
[-56.980624686634656, -57.308066124325016, -56.39288483142895, -56.90676299364304, -56.74622665748582, -58.48881135081274, -58.06885228632326, -56.88187392324521, -56.99177647778897, -59.05515036730671]
[-57.32134113289683, -57.50662092503542, -56.315572457925285, -56.695056276786175, -56.42650812410832, -58.308695585695915, -57.51536064587898, -56.24263906039812, -56.98281416468289, -58.956104570105936]
[-57.82756208223996, -57.567540555751016, -56.27540119121197, -56.966983940729016, -56.00907766752421, -58.48684861786385, -57.090759831825885, -56.13612442527885, -57.40594512425243, -60.22383603874664]
[-58.05800136789507, -57.37523058085297, -56.2373706306064, -57.50882899273789, -56.22547503163858, -58.24278681539767, -57.03434838025792, -55.614681336762956, -57.96548837687037, -59.911202219565794]
[-57.47346401371195, -56.92600392351794, -56.04896058773795, -57.41528063109963, -56.32169513768096, -57.97010208329047, -57.68229290028692, -55.826408467021366, -57.24346531318854, -59.011498302988755]
[-56.84100724324034, -56.97426740035103, -56.48126332006733, -57.13879779473227, -57.01481887197128, -57.961193680158196, -57.30946280093956, -56.76890263384385, -57.612344414244426, -59.19697200377624]
[-56.86065719149981, -57.4997743930562, -56.31400895280925, -55.947250142849384, -56.41237867975051, -57.843359204354, -57.06058617783367, -56.799779301409835, -56.65329805063974, -59.0629418215662]
[-57.233590481713016, -57.0915161393388, -56.262224217311456, -56.71600569606441, -56.39945695349171, -58.20512841441982, -56.8553089075339, -56.700221723904335, -57.319749557026206, -60.00201297028803]
[-57.35781085314968, -57.41027809758251, -56.39987024203783, -56.75843337425643, -56.473813231358704, -57.73595042845621, -56.74036073594513, -56.05373636228961, -56.957957667539944, -59.43551703194376]
[-57.49685937960312, -56.69907466811023, -55.73791075107973, -57.31799189311597, -56.046478561670426, -58.625338897318386, -57.13522905125493, -55.49826173622139, -57.41303506477638, -59.5116312634731]
[-56.88124881674921, -56.72750077838423, -56.086013443102615, -56.77331062327705, -55.91991216189288, -58.27519360230398, -56.46954853706917, -56.42732799462311, -57.39327224802449, -60.3617437630849]
[-57.174370533435244, -56.94648203448613, -55.80602483546598, -56.715895645976715, -56.48903053223099, -57.803532943074686, -57.06955184315422, -56.57370259981742, -57.07803426782157, -59.33897500977427]
[-57.1253450942371, -57.11289149006108, -56.38816805948305, -56.927588404879366, -56.08259773739355, -57.70988577791258, -56.99639624077856, -55.957749381876916, -56.95391980352781, -59.69398928481941]
[-57.410537410777856, -57.065697420483204, -55.69798491060904, -56.26432981484981, -55.58992671225801, -58.63051359660612, -56.71711760246863, -55.88909358831429, -56.85534631673237, -59.71435504919093]
[-56.964755494685456, -56.634652983607666, -56.35196692291997, -56.662161201208505, -56.04924222918255, -57.40569274392414, -56.24722809852029, -56.07469063255925, -57.15459066221581, -59.388740351034514]
[-56.03546206024733, -56.42092294968488, -56.347541750447554, -56.32332877524673, -55.759797876847344, -57.73326834349508, -56.66618266997625, -56.41576310957784, -56.866631993988086, -59.38609137879745]
[-57.58120308187145, -56.480149731797404, -55.75067360447924, -56.817362621660024, -55.523170834090685, -57.95964433853909, -56.11768958442302, -55.603407370926405, -57.296911384194274, -59.89253810029285]
[-57.104821754291294, -56.48650552068852, -56.08016832765608, -56.983763735283475, -55.43248608908225, -58.15473741989794, -56.22955425478189, -55.566693162186446, -57.52102667110219, -60.203837535990054]
[-56.42071955517026, -56.64481571919728, -55.902354347827945, -56.35303298517464, -55.42360839884891, -57.79466494998077, -56.3912679721174, -55.544099138570374, -56.927445270287286, -59.55987467520692]
[-56.959643405281064, -57.07856137078955, -55.935842851734904, -56.00776563652073, -55.67693368844371, -58.20969506096421, -55.83219534111551, -55.86233794285108, -56.85453180488571, -60.18549038114074]
[-56.99670385980975, -57.52637138529816, -56.245217944753804, -55.83100971830822, -55.79566543070184, -57.69125054771142, -55.63082356657152, -55.45389475659967, -56.95877164917442, -59.75307455858321]
[-56.67430476545363, -57.18836337768692, -55.82004118766218, -55.651471460948024, -55.35848566910596, -57.96590540681555, -56.30998995616664, -55.68610954373905, -56.2736295926668, -59.80062213144568]
[-56.88963846258713, -56.79560271952177, -55.46973872309302, -55.7546195130953, -55.480532875577495, -57.3391442212986, -56.279969785894664, -55.53238389606014, -55.93637322228043, -59.05729359806502]
[-56.367567765818585, -56.51308297480256, -55.76644723582835, -55.85191467277552, -55.58077716361309, -57.6183738128302, -56.60372673512106, -55.79421986280187, -55.91008103750674, -58.6806203466253]
[-56.837907096447765, -56.65310521684526, -55.8896419382621, -56.01073653401679, -55.36091582426728, -56.97509922870799, -56.22796175240384, -55.663229431537346, -55.699054814242785, -59.22981347974772]
[-57.13460141731823, -57.151510459220646, -55.945845040856696, -55.95491387986166, -55.44871308885835, -57.27728266966795, -55.91092090784983, -55.09246589408879, -56.39499938892421, -59.19958310183678]
[-56.79073251499215, -56.630181295717506, -55.84313575063296, -55.97578860947219, -55.303119482822126, -57.3584995579266, -55.463353346630434, -55.54286226741899, -56.20755313089223, -59.968460412863095]
[-56.78930575274721, -56.65050835544202, -55.407931993672705, -55.824863153038294, -54.92754125117651, -57.75703951024833, -56.40815035292394, -55.36413965951209, -55.8045443582661, -59.56218871593584]
[-56.72694111216782, -56.69879813734281, -55.24798952042397, -55.51825421331454, -54.88474559967253, -57.46391111835593, -55.91536306059044, -55.124924780534876, -55.48515753065743, -59.45471591107425]
[-56.84948042276174, -56.71390639215223, -55.593821167522194, -55.78846138260803, -54.80225393793667, -57.327032235206964, -56.2288812911179, -54.65677726427601, -55.45289285109059, -59.00664663513706]
[-57.31759419949686, -56.801286549119624, -55.022060204238805, -55.93387928564808, -55.222317118423, -57.63214279079376, -56.27806224219777, -54.242141559370204, -55.964114800114906, -58.42164036027165]
[-57.16523404279323, -57.006125969918145, -55.006448363870646, -55.64740877396537, -55.45837220379768, -57.63677369794161, -56.00742203170274, -54.261892950449734, -56.09930881137086, -58.36628902171253]
[-56.44344899483394, -56.34888273613171, -54.60853337132015, -55.444942919925154, -55.444032826673215, -57.989614559526174, -56.10605546648813, -55.39229157468241, -56.455161551326924, -58.650085076391065]
[-57.07780826918261, -56.413923522957276, -55.07822770491343, -56.0292662403805, -55.47410688894984, -57.70460593710464, -55.717724633535454, -54.826929344661394, -56.91979372728674, -58.76762874140046]
[-56.85478150803679, -56.44040632036497, -55.45271969923917, -55.71140476457033, -54.99605282417927, -56.75139754369146, -55.67473399632207, -55.152672480266084, -55.94181902972671, -58.97805239502362]
[-56.33128736003852, -56.74406213138822, -55.29393420641175, -55.25486109762386, -55.25854994549179, -57.08323396101401, -55.75302737371696, -54.885733674318104, -55.630310546663075, -58.49027486264778]
[-56.09294356260074, -56.22314188631975, -55.28124641527528, -55.64173767162507, -55.11171860680724, -57.39570066465227, -55.50858688307471, -55.47528195337095, -56.034798928457505, -59.67888220695136]
[-56.31010888663862, -56.373940798276415, -55.22553313155922, -55.89591186477737, -55.646337109792995, -57.718447943018404, -55.57674429194952, -55.21464543973505, -56.80764795973564, -59.321988641075755]
[-57.12591988529563, -56.33424666866, -54.85264426328588, -55.82621392255268, -55.297957866231684, -57.713909435055264, -55.387413097976015, -54.988932578692186, -56.785914383161874, -59.217458971190105]
[-57.01284809776482, -56.0941480162744, -54.7184626493153, -55.61113647683231, -54.38880979820465, -57.973153890368025, -55.45647763516943, -54.63669462622581, -56.15100434755877, -59.48612841246757]
[-56.07133308612741, -56.55090106149552, -55.25195276584279, -55.45639463602453, -55.322726380063855, -57.274138010512196, -55.532070908008876, -55.1077139074716, -56.174392934721794, -59.107323297419384]
[-56.10476878879901, -56.57077579701734, -55.15488334595283, -55.16204992520103, -55.13499338311851, -57.859337006352746, -55.27743470056784, -55.55156489636058, -56.562151935238354, -59.77433679171764]
[-55.945472341419546, -56.303978906632295, -55.452719078320165, -55.21990593717643, -54.82348558925585, -57.56359784021109, -55.261192730198196, -55.73367503081254, -56.39402414417779, -60.04062159546474]
[-56.32279351979098, -56.96101478982169, -55.50082323385974, -54.777618413478464, -55.10366694237436, -57.13387683900255, -55.189269064637415, -55.45554231032066, -55.73128518974026, -59.49818583972246]
[-56.29639426989185, -57.003846752836544, -55.18659841144215, -54.76078678031889, -54.987127321437576, -57.42734606583447, -55.314260763510525, -54.61479222881351, -55.614273246107935, -58.92770768085289]
[-56.85697078340078, -56.97838864960911, -55.011656843116384, -54.89972926521257, -54.77773641529701, -57.29756301400667, -55.12467916796372, -54.637501298380336, -55.83943102818185, -59.20058191484353]
[-56.51996708424438, -56.04886269683808, -54.56010493257537, -55.46927193411549, -55.04422043249293, -57.423678697797484, -55.60526803619599, -54.50421091124275, -55.90739633028989, -58.273715277441624]
[-56.16385769633834, -56.07122267859418, -55.08021096615316, -55.08021334257222, -54.93987475713954, -57.00006163059527, -55.395220577154454, -55.45422598834012, -55.71342558810968, -58.71605616884851]
[-56.428760724796724, -56.11033710143818, -54.48711898428371, -54.85681120890958, -54.91165007484247, -56.78525455512128, -55.77160104473942, -55.083120116093596, -55.4269809015151, -57.81739401399702]
[-56.958843862243455, -55.96240046985878, -54.4440631262944, -55.452490975315435, -54.70027360674369, -56.43768439627516, -55.20034755431347, -54.47461787788331, -55.77413286309763, -58.429894704263056]
[-56.254270366907456, -55.553143631200264, -54.685500089972486, -55.48412333830107, -54.27898613113197, -56.893360691621574, -55.302371312451335, -54.343991026091516, -55.643703456598494, -58.517651459832635]
[-55.778724190807836, -56.4695178983936, -55.31716470841344, -55.00690099048046, -55.03031073576907, -56.81633104292143, -55.42312172347573, -54.91943868318281, -55.73677988978606, -58.67779394499444]
[-56.27649396451224, -55.790698333276126, -54.91059941053562, -55.46911581150749, -54.5090141017263, -56.87378148753752, -55.0464191253793, -54.74128549533295, -55.52197856625527, -59.265751622394426]
[-55.64738412657363, -55.749278567639315, -55.563473177266516, -55.364666019037756, -54.73565748343779, -56.351987880570434, -54.89342268472401, -54.98060600191266, -55.42302504198585, -59.06865091309953]
[-55.892158501118615, -55.45778711615277, -54.742099447246076, -55.59779845420608, -54.849140007851744, -56.81259050631801, -54.94190774797568, -55.03481687254887, -55.9577614458799, -59.30869209630575]
[-56.203487924116935, -55.55946356404235, -54.614618167265235, -55.433556339315466, -54.46320219812489, -57.08225985338349, -54.82586398937633, -54.145095764361315, -56.091100233682035, -58.83338812795945]
[-56.24416063304376, -55.93600384846012, -54.22255184851219, -54.871422607687386, -54.417650137130394, -57.05321749894746, -55.28395977940091, -54.33987682486354, -55.11111274213456, -58.397107904432765]
[-55.83407604696004, -56.148121577818294, -54.438976275579016, -54.813809811702164, -54.94577315645622, -57.0449994430708, -55.67621257298243, -54.4710599013479, -55.5070054395505, -57.909871979073166]
[-55.934940947992416, -55.720710324709984, -54.13614016099943, -54.787036765544855, -54.48601270387263, -57.38577831949797, -55.46682356894604, -54.65575044671638, -55.11100000297617, -58.328367908998395]
[-55.794989304248446, -55.33292958585883, -54.38350905876555, -55.258355127028814, -54.22788811257674, -57.127308855287225, -55.16387123581754, -54.90100295882129, -55.66418461188999, -59.153004754810866]
[-55.81989819471396, -56.00743430297772, -54.89098496848334, -54.62782935131662, -54.59009277786758, -57.06845393311941, -54.845374193745016, -55.18544306613966, -55.372706273383116, -59.20148953059351]
[-56.11063460947773, -55.7858959608906, -54.21448614228808, -54.908769969814074, -54.62803476047938, -56.685242094359516, -55.248790828090996, -54.19049269428238, -55.47543324060455, -57.72196098759735]
[-55.555944562713734, -56.10039706595357, -54.45734077849722, -54.00283140392528, -54.47937844157966, -56.48663835503602, -55.16977183442685, -54.890637023950354, -54.81750807552323, -57.85713768215413]
[-55.8323610509053, -55.85883648563896, -54.41202286377103, -54.53067162703914, -54.194085756954834, -57.24335857931867, -55.13934888381405, -54.26305005751918, -55.356015339244514, -58.15485867376858]
[-56.10112554555881, -56.17232214146665, -54.26701897391258, -54.237566945716935, -54.15849653333436, -57.096193938628176, -55.42914385900515, -54.32615716742171, -54.671329259166114, -58.056863747901545]
[-55.99672107737315, -55.892409333101156, -54.18868843771011, -54.48855262991824, -54.42182702156282, -57.26283663778376, -54.974591384537575, -54.07017195385079, -55.58162761594735, -57.96112435382105]
[-55.689489509825904, -55.78893118609794, -54.336129704023435, -54.64572729573912, -54.33732818213479, -56.77351402220657, -55.27623921993509, -54.022188350574595, -55.57936684830372, -57.84671644188139]
[-56.26531536138232, -55.566137392488166, -54.287333459514635, -55.04006306028466, -54.39509867415244, -56.0121714827391, -55.09485094689061, -54.11410599148121, -55.07695463110235, -57.9527953049482]
[-56.02689814345358, -55.57629494294395, -54.17913599144588, -54.691193851155845, -54.65964786070646, -56.39956750607139, -54.531966422511445, -54.61432636508713, -55.628943400935945, -58.249355958976366]
[-55.772922508774705, -54.945763502597714, -54.2376510476809, -55.07911757259746, -54.24563358539231, -56.252537792172525, -55.07988831721096, -54.19975380238693, -55.36431367490334, -57.59172859453797]
[-55.94193682274816, -55.4206673174757, -54.51817170179035, -54.8831684762943, -54.114628981320784, -55.839508368401184, -54.918126398262245, -54.30966719323077, -54.69052085234698, -58.18856483612705]
[-55.307332391348844, -55.742982409636156, -54.001640455594575, -54.07691585162134, -54.18775044021905, -56.58915720095787, -55.05770854307547, -54.666884444902564, -54.912166844524805, -58.11477516993475]
[-55.58510815008366, -55.388806595957135, -53.76579293382905, -54.31832848422577, -54.037164186646436, -57.01984248521245, -55.10091703496283, -54.5004467834771, -54.689832525394586, -58.12889235737989]
[-55.68459914604028, -55.5308543364292, -53.778153169079815, -54.277934778867746, -53.969124119193566, -56.72758176759518, -55.16156201486593, -54.30601404838128, -55.04549935250907, -58.0829737840807]
[-55.77364953024229, -55.23028399652066, -53.932487737143084, -54.803685034290176, -54.152377540461096, -56.023090853732135, -55.179245261289054, -54.477845069195034, -55.23626825533012, -58.00103402280623]
[-56.259915429072144, -55.934739792309, -54.044940311250635, -54.391934479619934, -53.998864446586964, -56.415714797359726, -54.66315557087897, -54.07680771776643, -55.16799107961621, -58.39734191788882]
[-55.67020242015123, -55.14269124809867, -53.916276145626085, -54.33594137277012, -53.91649554577681, -56.26218944099265, -54.715503492795285, -54.42924406730175, -54.95795641048079, -58.00726835826682]
[-55.30610567809487, -55.20362568151093, -54.54254833178325, -54.258897674616605, -53.886971755155585, -55.9330344981633, -54.307691743042184, -54.84806886251242, -54.88058589393559, -58.614614895316485]
[-56.01643437864074, -55.19646904072331, -54.155176819630995, -54.774932696251014, -54.07639901293763, -55.53943612280001, -54.64550350012301, -54.23032741017208, -54.70222643750803, -58.05887031059236]
[-55.299590909047666, -54.92177577532221, -54.28388768999031, -54.945282142151356, -54.560837967098024, -55.89575910498739, -55.04948986972967, -54.74861100964077, -55.52034548388549, -57.63099243360012]
[-55.25895095327993, -55.40841477229364, -54.08963812571744, -54.43056521612792, -54.8222270609553, -55.82109214049388, -54.98616248732748, -54.97237377061316, -55.17210184158191, -57.71602626843339]
[-55.16046130992696, -54.886411480750326, -54.154007789390924, -55.11633771633594, -54.6116943687715, -56.04118246764238, -54.63179626493452, -54.41679721045262, -55.63698735773491, -58.21765919754416]
[-54.98993719698421, -54.778250778787594, -54.25010321317071, -55.040220234296335, -54.741725841989386, -55.968131256577756, -55.03172212253619, -54.79912955963762, -55.78682978912019, -57.60798531811574]
[-55.267758017486365, -55.24689493114495, -54.5649561695656, -55.02953412261562, -54.220249289172514, -55.9268708245362, -55.02723701478561, -54.1361260004719, -55.23799976774133, -58.149315181519384]
[-55.65865622842276, -55.23626065705429, -53.68756349571021, -54.91260284604575, -54.52013360053292, -56.10670283301281, -55.029042290062975, -54.23290139070109, -55.31379977369758, -57.87265912590393]
[-55.286397403856014, -55.110187202064246, -54.150546546747535, -55.02944946894334, -54.069117833904045, -55.78056583626122, -54.78256061407, -53.93020943769078, -55.341790785501274, -58.117966691458726]
[-55.706754728768786, -55.28764028323563, -53.956285272654235, -54.55463021990838, -54.34308791582389, -55.42669034454899, -54.73994401145325, -54.26726717603203, -55.05658348399697, -57.45957780407354]
[-55.534968079299, -55.52157124503521, -54.06323199157615, -54.0971272343331, -54.54427264868428, -55.232403899766425, -54.43398463385068, -54.534438125301946, -54.98240541223575, -57.412798230715275]
[-55.71931754274806, -55.292658209026044, -53.4812699617243, -54.598576639937804, -54.5614427172735, -55.81984658675036, -54.80966596805706, -54.26742672949843, -55.18274826839587, -57.604758254806825]
[-55.92053357766405, -55.380937732333194, -53.58592948945245, -54.610103511628864, -54.06890416738583, -55.977584609505044, -54.49136455769926, -53.1050725834726, -54.987643950569364, -57.598523996621964]
[-55.42874732889852, -55.15827656879499, -53.96171858257362, -54.56742024854266, -54.492862338521654, -55.76121941412532, -54.10011165937749, -53.83640794260303, -55.5223796016522, -57.58121340243711]
[-55.2766074636248, -55.523538106394724, -54.333326944703536, -53.8827361912954, -54.1755274777256, -56.03356547160435, -54.000530479865446, -54.51387782707304, -55.14135304497589, -58.25151254499081]
[-54.90760140712148, -55.34403006943704, -54.34252775511467, -54.43214184912056, -54.15357589412331, -55.66733523447347, -54.169928873714646, -53.99247717333852, -55.039089485406635, -58.32034829746178]
[-55.93744164028224, -55.55529935085654, -53.93331649251155, -54.72414227905544, -54.34063599047501, -55.80291862504316, -54.27350035355284, -53.20781443520578, -55.243573343076825, -57.69385251520855]
[-55.370497617207775, -55.30069297516159, -54.05269888813238, -54.77048565379296, -54.21427415718754, -56.50937036095905, -54.494425764947415, -53.71206948829092, -55.45481284132971, -58.24779214779119]
[-54.65163785533753, -55.26930107987497, -54.658105648699554, -54.14268582654522, -54.33552033648486, -55.689402572543834, -54.13005833413046, -54.43650591050587, -55.10907595386362, -57.88623565700342]
[-54.98074086117195, -55.66727666076387, -53.70190207426283, -53.6747480645466, -53.971610303693794, -56.60947178498538, -54.49833372867798, -54.02972267195694, -54.74625116436853, -58.11596174738094]
[-55.760519004075434, -55.45838046921593, -53.32392254551373, -53.877175016237345, -53.548963487116346, -56.26741264374953, -54.104770151730186, -53.22158778955645, -54.82196858925255, -57.96610885519479]
[-55.60893150443141, -55.669750446506576, -54.12529968612674, -54.212827133590324, -53.673617722734015, -55.816546897798894, -53.73130757228058, -52.97669358502521, -54.78673854560202, -58.395441115088204]
[-55.222569904494094, -55.570496371280406, -53.63324804886421, -53.649761851473876, -53.54445595090277, -56.351098314439696, -54.71417844271742, -53.786108511441434, -54.552269651222446, -57.82065760008611]
[-55.39195570439025, -54.97708420052598, -53.714002124818236, -54.42731919781113, -54.03113901380889, -55.89308760352248, -54.24085966358279, -53.62506377414661, -55.255914129687135, -57.47875966312101]
[-54.9693689694622, -55.336870549263956, -53.76222403186114, -54.03260449414798, -53.865792832737895, -56.260638532593475, -54.99215888077123, -53.61157209701311, -54.62676770483199, -57.28955835059113]
